Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0.14152963,-12.644826,15.502219,0.023601972,-0.019667622,0.057449985,40.137005,-14.794579,35.466187,-30.451777,0.0,0.0,0.0,0.0,0.0,0.0,607.1481,1503.8779,-201.0,1736.2094,1325.7748,-201.0,2378.789,1374.4291,-201.0
0.10510748,-10.667716,14.221589,0.050026525,-0.018213805,0.0460611,38.281643,-20.60891,32.411034,-32.985027,0.0,0.0,0.0,0.0,0.0,0.0,771.36523,1451.7086,-201.0,1763.8182,1242.7583,-201.0,2641.6677,872.50665,-201.0
0.098493,-9.213708,14.39255,0.06198116,-0.010809281,0.01809157,38.951923,-25.28245,30.493698,-30.018305,0.0,0.0,0.0,0.0,0.0,0.0,879.19196,1356.3978,-201.0,1830.418,1125.2507,-201.0,2825.534,686.34033,-201.0
0.09949303,-9.763982,16.05776,0.056945566,-0.00860002,0.019359937,40.63231,-23.91507,27.784796,-23.294687,0.0,0.0,0.0,0.0,0.0,0.0,1080.9772,1223.9493,-201.0,2161.5825,743.87354,-201.0,3170.371,602.11505,-201.0
0.11495727,-10.614863,17.521294,0.03658733,-0.005959159,0.023640364,43.660686,-21.92546,30.475555,-20.49507,0.0,0.0,0.0,0.0,0.0,0.0,961.0363,1161.961,-201.0,2077.9404,687.1154,-201.0,3117.3672,518.83575,-201.0
0.11560144,-14.1348295,19.843725,0.028374374,-0.015720168,0.029752368,45.06714,-13.384963,31.182455,-24.419756,0.0,0.0,0.0,0.0,0.0,0.0,903.2913,1205.5532,-201.0,2083.8604,696.1628,-201.0,3102.3477,544.77594,-201.0
0.119578265,-16.028776,20.7966,0.03647295,-0.021103902,0.027880797,43.92146,-7.2953877,25.178312,-26.95653,0.0,0.0,0.0,0.0,0.0,0.0,861.633,1152.7494,-201.0,2069.7478,765.2928,-201.0,3054.6904,554.92194,-201.0
0.14632772,-17.847984,25.352936,0.034800574,-0.02891769,0.06994259,45.282837,-0.39083755,17.637491,-24.112429,0.0,0.0,0.0,0.0,0.0,0.0,826.8215,1222.0055,-201.0,2098.7922,949.2591,-201.0,3060.8164,714.3327,-201.0
0.34331667,-18.051838,29.304062,0.030419534,-0.035528798,0.35991526,46.162785,4.5414205,7.290252,-18.257872,0.0,0.0,0.0,0.0,0.0,0.0,860.0591,1237.5493,-135.42348,2197.776,1135.2963,-147.00032,3229.9329,967.4349,-149.31627
0.6323293,-19.451927,33.59708,0.02545321,-0.052587178,0.74957603,53.657013,7.4278603,6.483568,-21.668905,25.516989,0.0,0.0,5.114564,-4.976392,35.517483,683.6274,1369.3135,-69.09858,1837.3695,1169.6625,-80.294426,2995.451,991.47284,-95.86657
0.9571852,-17.896072,34.160023,0.028823039,-0.06163755,0.95681524,54.584763,11.114052,-0.9848868,-25.703337,25.44988,0.0,0.0,5.5757346,-4.9189343,32.22528,546.6483,1416.0863,-2.5897336,1527.0787,1122.4878,-13.335647,2818.5608,912.14404,-39.50602
1.1165988,-15.544576,36.83414,0.033592727,-0.063646644,0.88527894,59.6132,6.883528,-5.59765,-31.655853,25.313593,0.0,0.7439125,6.2600455,-4.6938767,27.278055,360.1583,1513.0748,-1.8842936,1103.7196,1060.3541,-0.60114545,2476.4856,703.4406,-33.856228
1.1530703,-12.116557,36.749283,0.03563498,-0.057456117,0.7092605,57.796307,4.58419,-13.790878,-29.536524,25.151855,0.012039718,0.6819844,5.9147744,-4.557219,23.74018,381.06625,1476.2363,-2.0100925,1148.597,1080.663,-0.35968304,2524.197,851.2617,-30.30749
1.1284517,-9.802772,33.505493,0.035408612,-0.054288436,0.592982,56.385006,2.1222491,-16.027575,-27.070974,24.973383,0.01075766,0.83604604,5.7184052,-4.438768,24.394455,389.10776,1442.4691,-2.4220645,1167.9791,1069.776,-0.5791275,2507.613,841.04706,-31.255285
1.099854,-7.434817,29.777086,0.038395885,-0.050736297,0.46706983,56.82416,-0.9623663,-15.551749,-24.168373,24.81198,0.0069551556,0.8521364,5.966936,-4.2969985,26.501184,429.53915,1450.9979,-3.5780532,1255.4775,1067.0988,-3.5497534,2497.1443,822.92706,-33.701015
1.0607538,-5.978275,29.437363,0.037966132,-0.049639273,0.3906109,53.756153,0.5861462,-17.70217,-22.674715,24.712076,0.006832438,0.6960121,6.6777062,-3.5815284,29.887726,432.7509,1415.8779,-4.5153737,1265.9607,1025.7827,-5.423136,2500.1333,773.47723,-37.309406
0.94679546,-6.265253,32.707283,0.033455882,-0.04789868,0.3698192,57.56657,-0.9026622,-17.456644,-22.799788,24.699936,0.010997965,0.6518977,6.56379,-1.708334,33.54903,440.7673,1426.4663,-6.5211983,1282.2139,1030.4689,-8.58607,2571.8252,837.8633,-40.676056
0.7952532,-8.025539,36.240356,0.024101406,-0.0454998,0.36513543,57.02087,1.5823282,-18.280474,-21.743677,24.79206,0.01077174,1.1543803,5.957602,1.2757226,38.834965,440.80032,1384.5463,-8.556111,1272.027,1001.7993,-13.238439,2667.0881,852.9328,-45.58734
0.6354754,-10.319867,39.99597,0.018370891,-0.041270565,0.30781004,62.088306,1.1108495,-14.628497,-20.437883,25.012285,0.01074675,1.6788015,5.8320293,3.9244297,42.312626,633.89996,1464.229,-12.827477,1395.5409,1520.2139,-23.641525,2825.7703,1012.7205,-48.97047
0.4968451,-12.7467375,44.047222,0.013679792,-0.035874944,0.27220267,60.763733,6.4400983,-10.360276,-17.11909,25.336588,0.004630378,1.840373,6.5910726,5.5115485,45.01904,798.55096,1348.6049,-18.025862,1762.9927,1580.2217,-38.507336,3050.6365,1169.184,-52.30598
0.3804475,-15.430592,46.139236,0.009954371,-0.026735315,0.22027892,56.97635,12.336585,-4.48218,-9.968318,25.664785,0.008439124,2.1101332,7.497587,6.438501,44.496845,756.378,1337.159,-19.69175,1718.2109,1559.5594,-39.602917,2982.0637,1224.9237,-52.623447
0.2788713,-18.82536,47.589077,0.0049073547,-0.017413465,0.17125346,52.41569,18.156368,3.130597,-1.8985215,25.96305,0.0141328955,1.9164397,8.002992,7.8315964,44.919315,759.7119,1189.4481,-24.726248,1960.4618,1091.6014,-44.99994,3135.3425,1196.4489,-53.9742
0.21850277,-22.654757,47.080624,-0.0018271067,-0.009526464,0.10570887,48.074352,20.23438,9.193738,5.7890944,26.374933,0.021461481,2.2326825,7.7643337,9.855295,47.282806,828.6496,1295.5951,-26.271322,2084.467,1036.1412,-43.92183,3432.2175,1184.683,-56.909073
0.17061369,-25.535948,46.918625,-0.008124062,-0.0058680554,0.088662885,47.254772,20.143064,13.361844,10.724767,26.970963,0.024823377,2.3529859,7.480953,11.883034,46.183514,1088.0939,1293.9596,-31.454674,2508.5764,1191.2562,-51.605846,3656.4043,1881.9838,-56.131123
0.14823645,-26.539368,46.170914,-0.01661136,-0.00014129297,0.063875936,44.916214,18.640978,14.581131,15.150444,27.58359,0.024326766,2.9885094,7.418203,13.731674,44.516068,1150.2775,1305.3512,-29.484945,2557.469,1103.9164,-50.806446,3748.7664,1775.0836,-54.765484
0.132801,-26.17808,46.11865,-0.009849588,0.002075055,0.06408454,46.74585,16.24211,13.68921,16.745348,27.982779,0.024326766,2.9885094,6.98362,15.191688,40.51811,1131.7347,1268.0868,-26.899834,2441.1921,1165.5078,-50.84316,3571.8076,1710.1503,-51.35324
0.12722223,-23.849684,45.502827,-0.012669467,0.0044646845,0.052749377,45.38489,15.037372,9.446132,15.801753,28.10194,0.024326768,2.9885097,6.841093,15.919663,40.95067,1086.5087,1098.3633,-83.141655,2369.4258,1054.5206,-101.17477,3574.0364,1093.6549,-101.790245
0.12136517,-20.190672,45.08872,-0.009040238,0.0065435246,0.051754963,47.155323,12.91554,5.0058107,10.430356,0.0,0.0,0.0,0.0,0.0,0.0,1018.88934,1013.9599,-141.0673,2311.9036,1227.7535,-151.24802,3361.6448,1184.8085,-151.81204
0.10350448,-16.234539,45.078674,-0.016486555,0.011669313,0.04878639,48.413605,9.329341,2.5928633,6.1139092,0.0,0.0,0.0,0.0,0.0,0.0,1006.0573,930.01605,-201.0,2358.0488,1170.8572,-201.0,3387.0334,1272.314,-201.0
0.08181408,-11.566537,42.912567,-0.0034891851,0.013477269,0.04558638,49.064068,3.931362,2.8746045,0.69466096,0.0,0.0,0.0,0.0,0.0,0.0,987.49396,872.1953,-201.0,2316.8616,1092.26,-201.0,3358.0498,1180.1506,-201.0
0.05931416,-6.567478,37.487385,0.0077455803,0.020583002,0.037348907,46.1575,-2.9128678,0.064186096,-0.6816568,0.0,0.0,0.0,0.0,0.0,0.0,974.9206,1017.4304,-201.0,2341.652,1117.2854,-201.0,3423.1445,1258.0288,-201.0
0.04591015,-1.9300705,29.905746,0.020518983,0.023295177,0.022312453,39.834324,-8.566846,-1.5254117,-2.425535,0.0,0.0,0.0,0.0,0.0,0.0,770.96747,1223.7134,-201.0,1908.2113,1173.6234,-201.0,2970.7898,1238.5294,-201.0
0.039093312,0.16174309,24.9405,0.019519003,0.027453272,0.008558429,35.853405,-13.033877,-0.8953678,-0.9389046,0.0,0.0,0.0,0.0,0.0,0.0,556.00604,1645.233,-201.0,1566.3109,1319.2539,-201.0,2670.4724,1298.3557,-201.0
0.031377923,-0.90877753,23.521933,0.012612349,0.028903937,0.0052278135,33.27402,-11.874951,2.8294575,3.4836924,0.0,0.0,0.0,0.0,0.0,0.0,565.4368,1499.6198,-201.0,1569.0521,1164.1566,-201.0,2587.7463,1241.2856,-201.0
0.027402172,-2.3945608,22.777517,0.011959072,0.033594813,0.0030957712,32.03027,-10.231252,7.509335,7.162802,0.0,0.0,0.0,0.0,0.0,0.0,745.6149,1269.6776,-201.0,1882.001,1167.1803,-201.0,2675.7703,1143.6578,-201.0
0.021930298,-2.7266357,20.771818,0.017043246,0.038949225,0.0024430112,28.762032,-7.785078,7.963112,8.784046,0.0,0.0,0.0,0.0,0.0,0.0,951.3736,989.26495,-201.0,2100.7263,1182.341,-201.0,2766.4343,1098.3134,-201.0
0.02160577,-3.6889362,18.563166,0.029674701,0.036382828,0.0018204586,27.568756,-8.12275,10.963878,5.9311237,0.0,0.0,0.0,0.0,0.0,0.0,934.138,998.2736,-201.0,2012.651,1119.5194,-201.0,2756.9492,902.6115,-201.0
0.020236017,-5.2060184,17.027811,0.031148618,0.03610673,0.0016305054,25.5159,-6.980168,15.458699,7.8525605,0.0,0.0,0.0,0.0,0.0,0.0,958.5433,983.7225,-201.0,1977.548,985.65674,-201.0,2902.681,759.8315,-201.0
0.018558433,-6.949549,14.054398,0.039643142,0.029404258,0.0015393054,23.469282,-5.075374,19.199974,5.489577,0.0,0.0,0.0,0.0,0.0,0.0,916.9473,1223.9637,-201.0,1944.4059,982.78436,-201.0,2875.7014,797.3413,-201.0
0.016436301,-5.5879555,10.526629,0.040258918,0.02514832,0.0012131854,20.003233,-6.74103,20.080908,2.7132614,0.0,0.0,0.0,0.0,0.0,0.0,773.8088,1357.1659,-201.0,1722.9545,1124.7881,-201.0,2684.4868,861.45636,-201.0
0.015630016,-3.9258454,7.6814017,0.047524482,0.019020563,0.0010545958,19.021126,-7.90954,16.591103,-5.602983,0.0,0.0,0.0,0.0,0.0,0.0,747.9038,1440.4323,-201.0,1778.2177,1366.1095,-201.0,2443.971,1059.4849,-201.0
0.016953247,-1.0314838,7.8060455,0.045495335,0.024780825,0.00078046136,18.794909,-13.036717,10.4400215,-6.2616735,0.0,0.0,0.0,0.0,0.0,0.0,582.1906,1471.4037,-201.0,1579.9999,1393.2775,-201.0,2340.007,1063.3966,-201.0
0.017029414,-1.3025701,9.914243,0.05314058,0.028089596,0.00091811764,19.4815,-12.888901,6.6238136,-5.2313766,0.0,0.0,0.0,0.0,0.0,0.0,726.47845,1439.0942,-201.0,1692.2855,1443.997,-201.0,2401.5789,1092.1437,-201.0
0.016308965,-1.1071597,10.349854,0.043795753,0.0316043,0.000884541,19.0687,-14.328387,5.133475,0.1622572,0.0,0.0,0.0,0.0,0.0,0.0,593.31964,1610.2574,-201.0,1420.3578,1508.6442,-201.0,2377.879,1057.8643,-201.0
0.015810097,-3.5229762,10.663886,0.039231643,0.027879663,0.0007521678,19.327108,-11.087457,9.473132,3.6270103,0.0,0.0,0.0,0.0,0.0,0.0,643.7963,1420.0709,-201.0,1524.7491,1428.351,-201.0,2441.6643,1054.6366,-201.0
0.014420665,-2.8709314,8.501763,0.031038111,0.028621554,0.00066202536,16.975506,-10.596756,10.885779,3.8257177,0.0,0.0,0.0,0.0,0.0,0.0,498.50162,1415.8804,-201.0,1409.2129,1326.1149,-201.0,2390.9373,1003.0573,-201.0
0.014762547,-1.9203683,7.159031,0.039809506,0.025945382,0.00066141976,15.558686,-11.793668,11.090516,1.2790561,0.0,0.0,0.0,0.0,0.0,0.0,575.93256,1405.317,-201.0,1494.5145,1147.4452,-201.0,2463.9656,919.2158,-201.0
0.014386256,-0.8632148,6.430689,0.04396962,0.026810652,0.0006130694,14.878711,-13.175228,9.973058,-2.131313,0.0,0.0,0.0,0.0,0.0,0.0,541.71295,1739.6349,-201.0,1396.7993,1348.9364,-201.0,2415.2156,933.6497,-201.0
0.015046969,-1.1337608,6.3775926,0.057702105,0.024511322,0.00054538815,15.887385,-13.563136,9.310509,-5.2614703,0.0,0.0,0.0,0.0,0.0,0.0,532.47034,1716.3512,-201.0,1434.333,1351.707,-201.0,2408.7039,1174.2407,-201.0
0.013976292,-1.0616596,6.7663293,0.06620661,0.02790266,0.00049419,14.793449,-12.48893,7.900869,-5.052361,0.0,0.0,0.0,0.0,0.0,0.0,637.6969,1551.2588,-201.0,1581.6161,1314.7244,-201.0,2608.332,1096.6593,-201.0
0.014181823,-1.5036855,6.215496,0.07382569,0.031511825,0.0005536054,15.391266,-11.966979,11.510117,0.08762232,0.0,0.0,0.0,0.0,0.0,0.0,899.9119,1083.7666,-201.0,1937.6783,1029.3457,-201.0,2940.5627,929.4996,-201.0
0.014417748,-2.804939,7.3722053,0.0810571,0.028611781,0.0006223848,16.605656,-10.518458,14.806019,3.951334,0.0,0.0,0.0,0.0,0.0,0.0,1189.2572,1072.3834,-201.0,2182.4453,1035.856,-201.0,3211.5059,592.91144,-201.0
0.015613752,-4.1634545,8.076655,0.07685901,0.023324242,0.00068171433,18.791464,-9.378016,16.961348,3.367233,0.0,0.0,0.0,0.0,0.0,0.0,946.0127,1235.9769,-201.0,1930.4141,1092.6786,-201.0,2924.0217,669.17694,-201.0
0.015116498,-5.036449,9.8073435,0.06758653,0.0213004,0.000713723,18.537462,-7.7958584,14.821542,0.7110069,0.0,0.0,0.0,0.0,0.0,0.0,889.20026,1392.4781,-201.0,1853.3615,1136.9635,-201.0,2855.6765,711.8946,-201.0
0.016532404,-6.2825894,12.049771,0.054677952,0.015481264,0.00094977627,20.19811,-6.152239,16.617838,-2.3187828,0.0,0.0,0.0,0.0,0.0,0.0,577.9309,1505.5181,-201.0,1609.0209,1129.5802,-201.0,2643.0261,1262.5356,-201.0
0.016682198,-7.4305916,13.311025,0.05321035,0.010503306,0.0011928302,21.496466,-5.228166,15.826141,-2.7497997,0.0,0.0,0.0,0.0,0.0,0.0,594.0922,1375.5555,-201.0,1659.0748,1021.95,-201.0,2711.5957,1291.3557,-201.0
0.018391304,-8.628966,14.626147,0.06275319,-0.000860658,0.001330403,23.033976,-5.1405797,15.725888,-10.375628,0.0,0.0,0.0,0.0,0.0,0.0,398.42505,1332.3164,-201.0,1463.107,1108.5719,-201.0,2446.1455,1304.0322,-201.0
0.017556028,-7.313502,13.587762,0.052258763,0.0034524703,0.0012790505,21.65357,-6.8293433,11.544201,-10.052042,0.0,0.0,0.0,0.0,0.0,0.0,522.8953,1322.0416,-201.0,1527.1195,1160.5436,-201.0,2433.708,928.2962,-201.0
0.018986098,-4.78645,13.2309065,0.057687324,0.008370989,0.0012542616,20.933561,-11.618458,6.3131256,-15.010213,0.0,0.0,0.0,0.0,0.0,0.0,673.7314,1317.6376,-201.0,1628.2484,1216.2465,-201.0,2484.6365,871.27716,-201.0
0.020502565,-2.2744968,12.539533,0.066215865,0.013471973,0.0012882709,20.461142,-15.351917,2.5932226,-17.331085,0.0,0.0,0.0,0.0,0.0,0.0,878.8765,1208.6558,-201.0,1953.6729,1110.9264,-201.0,2529.3474,1301.9238,-201.0
0.022875762,-0.77264565,11.122188,0.081784345,0.01824727,0.0013201708,21.523111,-19.230415,3.9292324,-15.471366,0.0,0.0,0.0,0.0,0.0,0.0,949.67926,1066.5494,-201.0,2076.966,966.6971,-201.0,2722.991,1211.563,-201.0
0.022929661,-1.0440418,9.614661,0.07656803,0.024487218,0.001214075,22.112526,-17.381407,8.916127,-8.475796,0.0,0.0,0.0,0.0,0.0,0.0,958.2542,993.3533,-201.0,2160.0754,842.04584,-201.0,2874.3877,1169.048,-201.0
0.022488127,-1.9303923,9.465683,0.053782124,0.029515615,0.0011974985,23.239473,-15.081151,12.888232,1.0400952,0.0,0.0,0.0,0.0,0.0,0.0,931.7153,992.63745,-201.0,2065.4067,859.55615,-201.0,2986.4128,977.3514,-201.0
0.020969247,-2.1509914,11.457236,0.040498927,0.034087863,0.0010991328,23.772476,-12.273442,11.010837,2.5407002,0.0,0.0,0.0,0.0,0.0,0.0,897.8785,959.52563,-201.0,2033.3242,885.25934,-201.0,2933.7637,930.48267,-201.0
0.020590967,-1.3424596,13.601109,0.03881051,0.03702971,0.0011124979,24.31269,-12.122342,9.128479,3.4251728,0.0,0.0,0.0,0.0,0.0,0.0,924.43097,1104.8363,-201.0,2085.9263,1095.6108,-201.0,2941.294,1001.2661,-201.0
0.020953694,1.7766758,15.1165085,0.03753233,0.04664575,0.0012433714,24.011583,-15.288478,5.8317623,7.3158994,0.0,0.0,0.0,0.0,0.0,0.0,897.74774,1160.8043,-201.0,1981.0482,1163.4691,-201.0,2918.999,795.8643,-201.0
0.024120733,6.163674,17.258362,0.045973703,0.052299187,0.0018116636,22.731918,-22.450537,-0.105763435,7.1633124,0.0,0.0,0.0,0.0,0.0,0.0,753.4507,1223.3228,-201.0,1745.1752,1282.0612,-201.0,2697.9219,949.96924,-201.0
0.028214075,10.57854,23.557882,0.046873048,0.059161548,0.002766079,22.04854,-28.618933,-6.938145,7.0161686,0.0,0.0,0.0,0.0,0.0,0.0,593.62476,1089.0186,-201.0,1511.5172,1255.3502,-201.0,2595.5369,945.15674,-201.0
0.033347517,14.122894,26.991982,0.06163077,0.0625625,0.0043308586,21.365267,-34.88325,-15.744596,1.9553547,0.0,0.0,0.0,0.0,0.0,0.0,428.5032,1049.7218,-201.0,1395.6813,1191.2238,-201.0,2593.6328,923.86896,-201.0
0.035782162,15.589669,30.36464,0.061482813,0.066416636,0.005194587,21.338285,-37.259567,-20.434721,0.8343818,0.0,0.0,0.0,0.0,0.0,0.0,679.76245,1143.2975,-201.0,1540.183,1502.6553,-201.0,2800.694,767.97675,-201.0
0.037103146,16.362759,29.653006,0.06400374,0.06713907,0.005606305,20.623777,-39.901875,-23.074942,-0.01729703,0.0,0.0,0.0,0.0,0.0,0.0,962.59625,1312.4393,-201.0,1780.5726,1832.3633,-201.0,2890.4824,742.366,-201.0
0.03688975,15.087695,29.90727,0.06498074,0.06439935,0.004890208,21.252817,-40.528244,-22.960844,-2.1070719,0.0,0.0,0.0,0.0,0.0,0.0,1187.7743,1519.5385,-201.0,1869.6364,1928.8115,-201.0,3024.595,638.58124,-201.0
0.036689933,13.403053,29.455229,0.073406115,0.059257437,0.0044478495,23.392149,-37.29639,-19.771029,-2.7788928,0.0,0.0,0.0,0.0,0.0,0.0,907.4611,1690.6157,-201.0,1671.7635,1730.9102,-201.0,2784.2305,1016.47363,-201.0
0.03371827,9.825206,26.463377,0.07516509,0.053708598,0.0041901222,25.746572,-31.067589,-13.894828,-2.2463806,0.0,0.0,0.0,0.0,0.0,0.0,624.55756,1710.1522,-201.0,1350.3844,1496.8151,-201.0,2532.3289,1354.5424,-201.0
0.029413125,8.141625,24.498878,0.06999205,0.0524081,0.0034409193,26.582434,-25.360643,-9.605355,2.3317604,0.0,0.0,0.0,0.0,0.0,0.0,470.67862,1566.6425,-201.0,1299.1548,1459.9633,-201.0,2401.0833,1579.9396,-201.0
0.024709815,7.098397,20.54801,0.050969545,0.053050596,0.002640428,23.758316,-23.508652,-8.532985,5.884188,0.0,0.0,0.0,0.0,0.0,0.0,519.5135,1256.5175,-201.0,1375.7407,1322.0955,-201.0,2411.4573,1376.3976,-201.0
0.021360882,6.2187285,18.659163,0.05413899,0.051156845,0.0017280161,20.901026,-23.744467,-9.145211,5.002556,0.0,0.0,0.0,0.0,0.0,0.0,490.90323,1168.6165,-201.0,1401.039,1181.8885,-201.0,2414.03,1153.7594,-201.0
0.020174935,4.7814784,15.167956,0.058286637,0.045323502,0.0014812946,19.353973,-22.262415,-6.3802114,3.3843029,0.0,0.0,0.0,0.0,0.0,0.0,468.1814,1161.2755,-201.0,1354.1354,1185.7123,-201.0,2419.4026,1165.9639,-201.0
0.020262515,2.5214646,13.454394,0.06891797,0.040616598,0.0012303964,20.490294,-20.168901,-1.1600199,1.7215506,0.0,0.0,0.0,0.0,0.0,0.0,420.71378,1388.3931,-201.0,1276.128,1163.5981,-201.0,2422.883,1052.9354,-201.0
0.021239884,-0.1671474,12.35482,0.07026004,0.03353913,0.0010966253,23.028097,-15.300923,2.1480188,-4.0564375,0.0,0.0,0.0,0.0,0.0,0.0,330.6338,1601.1783,-201.0,1236.5311,1166.2109,-201.0,2458.6575,941.8121,-201.0
0.018884314,-1.7626442,11.381683,0.06707353,0.03170634,0.0012088267,22.07411,-10.970769,5.0029016,-8.219434,0.0,0.0,0.0,0.0,0.0,0.0,504.16843,1565.6,-201.0,1528.9413,1120.5381,-201.0,2631.1848,1710.0084,-201.0
0.016777985,-1.386899,9.697283,0.06851847,0.031883966,0.0011017247,20.014668,-10.247399,6.490233,-9.982297,0.0,0.0,0.0,0.0,0.0,0.0,700.1396,1389.5981,-201.0,1853.0751,1192.6847,-201.0,2699.0264,2037.568,-201.0
0.014933388,-0.35092473,9.387406,0.06431183,0.03559166,0.0008474304,17.30243,-11.53304,8.095376,-5.353084,0.0,0.0,0.0,0.0,0.0,0.0,796.1381,1298.0172,-201.0,1874.2451,1286.7915,-201.0,2650.4841,2135.1985,-201.0
0.015225808,-1.84629,10.907906,0.055253144,0.03261483,0.0006056764,18.081802,-11.1971245,10.663223,-0.47585526,0.0,0.0,0.0,0.0,0.0,0.0,764.41473,1290.6162,-201.0,1746.7072,1282.3159,-201.0,2491.8867,1302.0802,-201.0
0.01714864,-3.9228942,11.141808,0.052328903,0.027190017,0.0007668535,21.072168,-8.633004,12.139144,-0.79179543,0.0,0.0,0.0,0.0,0.0,0.0,784.965,1287.2163,-201.0,1790.9224,1054.5522,-201.0,2724.203,868.0227,-201.0
0.018456785,-4.4134245,11.531531,0.036064696,0.026740968,0.000956319,22.268885,-8.0102,14.736627,-0.35147667,0.0,0.0,0.0,0.0,0.0,0.0,764.7392,1540.9335,-201.0,1673.1622,1011.271,-201.0,2714.3894,771.5867,-201.0
0.019545881,-5.2445617,14.399631,0.03949262,0.026719509,0.0011512688,24.447235,-7.1571393,13.837605,-0.14379358,0.0,0.0,0.0,0.0,0.0,0.0,792.2978,1555.7343,-201.0,1812.2168,1026.2965,-201.0,2744.4355,1707.3676,-201.0
0.019051353,-8.253268,18.542593,0.032297138,0.02323269,0.0013317239,25.42848,-3.6721046,15.447558,2.6349027,0.0,0.0,0.0,0.0,0.0,0.0,766.16095,1591.6426,-201.0,1719.5497,1101.0697,-201.0,2691.958,1738.2313,-201.0
0.019001042,-11.977928,20.454466,0.044095445,0.023011766,0.0014203888,27.334251,0.28980818,19.300432,6.655037,0.0,0.0,0.0,0.0,0.0,0.0,704.8699,1394.3711,-201.0,1843.2572,1045.2328,-201.0,2725.2366,1765.0464,-201.0
0.018423632,-14.123317,20.850548,0.0355705,0.020519858,0.0016745013,26.741158,2.2754977,24.350046,8.971119,0.0,0.0,0.0,0.0,0.0,0.0,781.26373,1395.6488,-201.0,1813.8011,1012.1043,-201.0,2818.4514,724.02765,-201.0
0.01686169,-12.51709,19.793913,0.021349102,0.02637265,0.0018540226,24.79391,-0.09378544,24.018816,11.685603,0.0,0.0,0.0,0.0,0.0,0.0,786.74585,1279.1598,-201.0,1820.0449,971.93066,-201.0,2806.39,720.4436,-201.0
0.015172422,-11.236,19.302723,0.014939277,0.019900896,0.0017580081,22.394318,1.2649943,21.36344,7.1968303,0.0,0.0,0.0,0.0,0.0,0.0,1013.3029,1006.4048,-201.0,2015.4183,878.44354,-201.0,2917.7024,711.9699,-201.0
0.024339886,-6.103472,13.79893,0.035481047,0.019274017,0.0023656737,21.185053,-8.378423,19.056358,-1.9569381,0.0,0.0,0.0,0.0,0.0,0.0,905.6262,932.45807,-201.0,1935.2734,792.0234,-201.0,2809.1643,831.9792,-201.0
0.08867357,-3.699631,9.923696,0.06952251,0.011887099,0.017856365,23.210154,-20.773798,19.6622,-17.40752,0.0,0.0,0.0,0.0,0.0,0.0,879.9582,994.8382,-201.0,1864.0553,836.0213,-201.0,2702.9036,865.56665,-201.0
0.22032785,-0.34512284,6.0083117,0.07976812,0.009675491,0.05318067,30.609655,-41.91837,23.340899,-26.074778,0.0,0.0,0.0,0.0,0.0,0.0,894.92365,1144.81,-201.0,1863.3033,983.9632,-201.0,2717.2134,904.52106,-201.0
0.30410245,-0.89529514,5.317847,0.060758073,0.0063329698,0.081983365,35.502743,-45.881805,26.255005,-27.160994,0.0,0.0,0.0,0.0,0.0,0.0,954.4178,1261.0847,-201.0,1896.522,1760.6627,-201.0,2587.7844,889.324,-201.0
0.37062216,-2.011216,6.561461,0.03454293,0.007121712,0.11533481,41.36885,-45.628094,35.956703,-21.389032,0.0,0.0,0.0,0.0,0.0,0.0,781.51434,1513.5483,-201.0,1721.6318,1833.668,-201.0,2512.2434,881.872,-201.0
0.3092562,-5.993878,10.617833,0.0070371497,0.0073274053,0.11573469,38.53231,-30.410973,37.98828,-11.901524,0.0,0.0,0.0,0.0,0.0,0.0,570.5241,1586.9391,-201.0,1493.7959,1767.1527,-201.0,2354.8035,744.7876,-201.0
0.3215737,-8.593423,15.768775,-0.006043389,0.010890119,0.14102386,41.108902,-27.551035,41.457306,-5.6521897,0.0,0.0,0.0,0.0,0.0,0.0,567.1779,1465.1896,-201.0,1562.3004,1058.5249,-201.0,2598.7544,687.86127,-201.0
0.32061842,-10.14108,20.37105,-0.022565553,0.014448793,0.1644606,39.96801,-23.052774,36.23007,4.6954856,0.0,0.0,0.0,0.0,0.0,0.0,799.55,1173.7749,-201.0,1875.3481,1080.3853,-201.0,2808.9905,818.61523,-201.0
0.34621313,-9.712211,22.808144,-0.023668043,0.01672831,0.17702384,44.270306,-28.614817,35.600132,9.361159,0.0,0.0,0.0,0.0,0.0,0.0,1093.5043,987.1027,-201.0,2263.4807,1084.2743,-201.0,3110.4705,1034.7494,-201.0
0.3471758,-7.793394,21.174103,-0.010289145,0.015566859,0.17104189,45.33083,-33.575455,32.94305,13.317744,0.0,0.0,0.0,0.0,0.0,0.0,922.6677,1187.6027,-201.0,2010.1029,1237.6129,-201.0,2935.789,1663.6235,-201.0
